name,type,height,perimeter,width,route,route_name,route_nickname,route_type,longitude,latitude
クロガネモチ,高木,5,40,2,3,世田谷町田線,鶴川街道,主要地方道,139.4814849,35.58422579
クロガネモチ,高木,4,33,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.4812655,35.58398439
クロガネモチ,高木,3,32,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.4812106,35.58395553
クロガネモチ,高木,2.5,26,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.4811396,35.58405989
クロガネモチ,高木,3.5,33,2.5,3,世田谷町田線,鶴川街道,主要地方道,139.4810828,35.58403264
クロガネモチ,高木,5,35,2,3,世田谷町田線,鶴川街道,主要地方道,139.4809612,35.58383861
クロガネモチ,高木,4,27,2,3,世田谷町田線,鶴川街道,主要地方道,139.4809594,35.58397409
クロガネモチ,高木,2.5,13,0.5,3,世田谷町田線,鶴川街道,主要地方道,139.4809145,35.58381775
クロガネモチ,高木,3,33,2.5,3,世田谷町田線,鶴川街道,主要地方道,139.4808644,35.5837895
クロガネモチ,高木,4,24,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.4807605,35.58387889
クロガネモチ,高木,3.5,37,2,3,世田谷町田線,鶴川街道,主要地方道,139.4806799,35.58384215
クロガネモチ,高木,4.5,38,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.4806243,35.5838149
クロガネモチ,高木,7,51,2.5,3,世田谷町田線,鶴川街道,主要地方道,139.4805761,35.58365859
クロガネモチ,高木,5,48,2,3,世田谷町田線,鶴川街道,主要地方道,139.4804039,35.58371067
クロガネモチ,高木,4.5,50,2,3,世田谷町田線,鶴川街道,主要地方道,139.4802945,35.5836598
クロガネモチ,高木,4.5,48,2.5,3,世田谷町田線,鶴川街道,主要地方道,139.4802451,35.58363491
クロガネモチ,高木,3,30,2,3,世田谷町田線,鶴川街道,主要地方道,139.479687,35.58325979
クロガネモチ,高木,5,52,2,3,世田谷町田線,鶴川街道,主要地方道,139.4796221,35.58323818
クロガネモチ,高木,4,25,2,3,世田谷町田線,鶴川街道,主要地方道,139.479558,35.58334673
クロガネモチ,高木,3,20,1,3,世田谷町田線,鶴川街道,主要地方道,139.47955,35.58321655
クロガネモチ,高木,3,22,2,3,世田谷町田線,鶴川街道,主要地方道,139.4795054,35.58332966
クロガネモチ,高木,6.5,58,2.5,3,世田谷町田線,鶴川街道,主要地方道,139.4794597,35.5831953
クロガネモチ,高木,4.5,40,2,3,世田谷町田線,鶴川街道,主要地方道,139.4794493,35.58331411
クロガネモチ,高木,4.5,49,2.5,3,世田谷町田線,鶴川街道,主要地方道,139.4793051,35.58328512
クロガネモチ,高木,6,50,2,3,世田谷町田線,鶴川街道,主要地方道,139.4792881,35.58316374
クロガネモチ,高木,5.5,47,2.5,3,世田谷町田線,鶴川街道,主要地方道,139.4792371,35.58315633
クロガネモチ,高木,4,29,1,3,世田谷町田線,鶴川街道,主要地方道,139.4790047,35.58313522
クロガネモチ,高木,3.5,29,1,3,世田谷町田線,鶴川街道,主要地方道,139.4789233,35.58313131
クロガネモチ,高木,4.5,38,2,3,世田谷町田線,鶴川街道,主要地方道,139.47886,35.58313187
クロガネモチ,高木,4,52,2,3,世田谷町田線,鶴川街道,主要地方道,139.4784621,35.58315813
クロガネモチ,高木,4,52,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.478404,35.58316621
クロガネモチ,高木,4.5,75,2,3,世田谷町田線,鶴川街道,主要地方道,139.4781046,35.58321555
クロガネモチ,高木,3,39,2,3,世田谷町田線,鶴川街道,主要地方道,139.4780602,35.58334462
クロガネモチ,高木,4,40,2,3,世田谷町田線,鶴川街道,主要地方道,139.4779963,35.5833557
クロガネモチ,高木,2.5,35,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.4779191,35.5833682
クロガネモチ,高木,4,38,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.4776101,35.58329975
クロガネモチ,高木,4,45,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.4775513,35.58330925
クロガネモチ,高木,3.5,43,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.4774887,35.58331941
クロガネモチ,高木,3,48,1.5,3,世田谷町田線,鶴川街道,主要地方道,139.477386,35.58345684
トウカエデ,高木,7,50,3,3,世田谷町田線,鶴川街道,主要地方道,139.4764751,35.58360934
トウカエデ,高木,10,66,5,3,世田谷町田線,鶴川街道,主要地方道,139.4763464,35.5836325
トウカエデ,高木,7,58,3,3,世田谷町田線,鶴川街道,主要地方道,139.4741888,35.58400017
トウカエデ,高木,7.5,52,3,3,世田谷町田線,鶴川街道,主要地方道,139.4737169,35.58413887
トウカエデ,高木,7,48,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4734381,35.58425406
トウカエデ,高木,7,76,3,3,世田谷町田線,鶴川街道,主要地方道,139.4733311,35.58430693
トウカエデ,高木,7.5,70,3,3,世田谷町田線,鶴川街道,主要地方道,139.4732726,35.58433678
トウカエデ,高木,7.5,88,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.473207,35.58437371
トウカエデ,高木,8,78,4,3,世田谷町田線,鶴川街道,主要地方道,139.4731452,35.58440964
トウカエデ,高木,8,101,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4730713,35.58445422
トウカエデ,高木,10,81,4,3,世田谷町田線,鶴川街道,主要地方道,139.4725928,35.58445724
トウカエデ,高木,9.5,86,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4725003,35.58436481
トウカエデ,高木,8.5,86,4,3,世田谷町田線,鶴川街道,主要地方道,139.4724897,35.5845616
トウカエデ,高木,7.5,81,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4724494,35.58451541
トウカエデ,高木,7,82,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4723901,35.58441178
トウカエデ,高木,7.5,78,3,3,世田谷町田線,鶴川街道,主要地方道,139.4722972,35.58431932
トウカエデ,高木,9,64,3,3,世田谷町田線,鶴川街道,主要地方道,139.4722957,35.58416886
トウカエデ,高木,8.5,62,3,3,世田谷町田線,鶴川街道,主要地方道,139.4722838,35.58415579
トウカエデ,高木,7.5,96,3,3,世田谷町田線,鶴川街道,主要地方道,139.472272,35.58429673
トウカエデ,高木,7.5,76,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4722471,35.58427124
トウカエデ,高木,7.5,72,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4722047,35.5840764
トウカエデ,高木,6.5,70,3,3,世田谷町田線,鶴川街道,主要地方道,139.4721477,35.58402249
トウカエデ,高木,7.5,70,3,3,世田谷町田線,鶴川街道,主要地方道,139.4721388,35.584166
トウカエデ,高木,7.5,78,3,3,世田谷町田線,鶴川街道,主要地方道,139.4721214,35.58399493
トウカエデ,高木,7.5,73,3,3,世田谷町田線,鶴川街道,主要地方道,139.4721203,35.58414586
トウカエデ,高木,8,82,4,3,世田谷町田線,鶴川街道,主要地方道,139.472059,35.58408547
トウカエデ,高木,8,71,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4720362,35.5839126
トウカエデ,高木,7,70,3,3,世田谷町田線,鶴川街道,主要地方道,139.4719492,35.58382812
トウカエデ,高木,8,65,3,3,世田谷町田線,鶴川街道,主要地方道,139.4719267,35.58380339
トウカエデ,高木,8,77,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4716081,35.58364435
トウカエデ,高木,8,80,4,3,世田谷町田線,鶴川街道,主要地方道,139.4715741,35.58360872
トウカエデ,高木,9.5,92,4.5,3,世田谷町田線,鶴川街道,主要地方道,139.4711555,35.58304466
トウカエデ,高木,8,79,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4709969,35.58286995
トウカエデ,高木,8,86,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4709206,35.58277577
トウカエデ,高木,9,81,4,3,世田谷町田線,鶴川街道,主要地方道,139.470875,35.58271799
トウカエデ,高木,7.5,68,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4708204,35.58283539
トウカエデ,高木,7,67,3,3,世田谷町田線,鶴川街道,主要地方道,139.4707901,35.5827936
トウカエデ,高木,8,87,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4707647,35.5827629
トウカエデ,高木,7.5,47,3,3,世田谷町田線,鶴川街道,主要地方道,139.4707341,35.58272843
トウカエデ,高木,7.5,49,3,3,世田谷町田線,鶴川街道,主要地方道,139.4706805,35.58265613
トウカエデ,高木,6,40,2.5,3,世田谷町田線,鶴川街道,主要地方道,139.4706157,35.58261801
トウカエデ,高木,9,87,4,3,世田谷町田線,鶴川街道,主要地方道,139.4705895,35.58231866
トウカエデ,高木,6.5,37,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4705888,35.58257736
トウカエデ,高木,9,84,4.5,3,世田谷町田線,鶴川街道,主要地方道,139.4705637,35.58227221
トウカエデ,高木,7,42,3,3,世田谷町田線,鶴川街道,主要地方道,139.4705458,35.58247335
トウカエデ,高木,7.5,75,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4705092,35.58242474
トウカエデ,高木,7.5,68,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4705032,35.58217308
トウカエデ,高木,6,34,3,3,世田谷町田線,鶴川街道,主要地方道,139.4704859,35.58238492
トウカエデ,高木,8,88,4,3,世田谷町田線,鶴川街道,主要地方道,139.4704844,35.58214473
トウカエデ,高木,8,80,4,3,世田谷町田線,鶴川街道,主要地方道,139.4704722,35.58206905
トウカエデ,高木,6.5,67,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4704572,35.58234706
トウカエデ,高木,7,63,3,3,世田谷町田線,鶴川街道,主要地方道,139.4704078,35.58224729
トウカエデ,高木,6.5,68,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.470389,35.58221162
トウカエデ,高木,7.5,89,3,3,世田谷町田線,鶴川街道,主要地方道,139.4703586,35.58216081
トウカエデ,高木,7,70,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4703565,35.58189893
トウカエデ,高木,7.5,81,4,3,世田谷町田線,鶴川街道,主要地方道,139.4702701,35.58170754
トウカエデ,高木,9,77,4.5,3,世田谷町田線,鶴川街道,主要地方道,139.4702263,35.58159592
トウカエデ,高木,7.5,80,4,3,世田谷町田線,鶴川街道,主要地方道,139.4701528,35.58173346
トウカエデ,高木,7.5,60,3,3,世田谷町田線,鶴川街道,主要地方道,139.470115,35.58128671
トウカエデ,高木,7.5,63,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.470112,35.58162926
トウカエデ,高木,8.5,71,4,3,世田谷町田線,鶴川街道,主要地方道,139.470076,35.57817469
トウカエデ,高木,9,72,4,3,世田谷町田線,鶴川街道,主要地方道,139.4700729,35.57827039
トウカエデ,高木,8.5,67,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4700702,35.57831813
トウカエデ,高木,8,82,4,3,世田谷町田線,鶴川街道,主要地方道,139.4700606,35.57835915
トウカエデ,高木,9,78,4,3,世田谷町田線,鶴川街道,主要地方道,139.4700521,35.5811137
トウカエデ,高木,8,89,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4700518,35.5784026
トウカエデ,高木,8,79,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4700506,35.58146437
トウカエデ,高木,8,47,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4700476,35.57778242
トウカエデ,高木,9,81,4,3,世田谷町田線,鶴川街道,主要地方道,139.4700371,35.57844675
トウカエデ,高木,9,64,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4700293,35.57847878
トウカエデ,高木,9,83,4.5,3,世田谷町田線,鶴川街道,主要地方道,139.4700121,35.58100407
トウカエデ,高木,8.5,77,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4700073,35.58134552
トウカエデ,高木,9.5,91,4,3,世田谷町田線,鶴川街道,主要地方道,139.4699991,35.57858111
トウカエデ,高木,8.5,78,4,3,世田谷町田線,鶴川街道,主要地方道,139.4699875,35.58129657
トウカエデ,高木,7,66,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4699693,35.58124146
トウカエデ,高木,7,38,3,3,世田谷町田線,鶴川街道,主要地方道,139.4699643,35.57869645
トウカエデ,高木,8,82,4,3,世田谷町田線,鶴川街道,主要地方道,139.469959,35.57809661
トウカエデ,高木,8,75,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4699582,35.57804517
トウカエデ,高木,8,73,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.469955,35.57799054
トウカエデ,高木,7,77,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4699534,35.58120889
トウカエデ,高木,8,86,4,3,世田谷町田線,鶴川街道,主要地方道,139.4699499,35.57793846
トウカエデ,高木,8,92,4,3,世田谷町田線,鶴川街道,主要地方道,139.4699414,35.57788488
トウカエデ,高木,8.5,81,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4699399,35.57877956
トウカエデ,高木,7.5,95,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.469933,35.57783259
トウカエデ,高木,9,82,4,3,世田谷町田線,鶴川街道,主要地方道,139.4699256,35.57742307
トウカエデ,高木,8,75,3,3,世田谷町田線,鶴川街道,主要地方道,139.4699216,35.57883866
トウカエデ,高木,7.5,90,4,3,世田谷町田線,鶴川街道,主要地方道,139.4699095,35.57772679
トウカエデ,高木,9,76,4,3,世田谷町田線,鶴川街道,主要地方道,139.4699064,35.58108709
トウカエデ,高木,8,83,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4699035,35.5788993
トウカエデ,高木,9,82,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698978,35.577366
トウカエデ,高木,7.5,69,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698925,35.57892913
トウカエデ,高木,7.5,68,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698871,35.5810347
トウカエデ,高木,8,82,4,3,世田谷町田線,鶴川街道,主要地方道,139.4698837,35.58066845
トウカエデ,高木,9,84,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698747,35.57760325
トウカエデ,高木,8.5,78,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698732,35.57857985
トウカエデ,高木,8.5,70,4,3,世田谷町田線,鶴川街道,主要地方道,139.469868,35.57730711
トウカエデ,高木,7.5,65,3,3,世田谷町田線,鶴川街道,主要地方道,139.4698668,35.58098358
トウカエデ,高木,8.5,84,3,3,世田谷町田線,鶴川街道,主要地方道,139.4698661,35.57902024
トウカエデ,高木,9,65,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698546,35.5775524
トウカエデ,高木,6,38,3,3,世田谷町田線,鶴川街道,主要地方道,139.4698511,35.57867468
トウカエデ,高木,8.5,84,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698485,35.57907942
トウカエデ,高木,7.5,72,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698466,35.58092841
トウカエデ,高木,9,96,4,3,世田谷町田線,鶴川街道,主要地方道,139.4698421,35.57725128
トウカエデ,高木,9,85,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698418,35.58055524
トウカエデ,高木,8.5,80,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698405,35.57871375
トウカエデ,高木,8.5,79,3,3,世田谷町田線,鶴川街道,主要地方道,139.4698315,35.57913613
トウカエデ,高木,7,76,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698134,35.57745708
トウカエデ,高木,9,90,4.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698125,35.57719387
トウカエデ,高木,8.5,81,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4698081,35.57921616
トウカエデ,高木,7,73,3,3,世田谷町田線,鶴川街道,主要地方道,139.4697896,35.57740717
トウカエデ,高木,8,91,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4697814,35.57713546
トウカエデ,高木,8.5,90,3,3,世田谷町田線,鶴川街道,主要地方道,139.4697788,35.57932326
トウカエデ,高木,7.5,70,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4697725,35.58032951
トウカエデ,高木,8,73,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4697682,35.57893457
トウカエデ,高木,8.5,76,3,3,世田谷町田線,鶴川街道,主要地方道,139.4697648,35.57938678
トウカエデ,高木,6,41,3,3,世田谷町田線,鶴川街道,主要地方道,139.4697614,35.58027797
トウカエデ,高木,8,86,4,3,世田谷町田線,鶴川街道,主要地方道,139.4697554,35.57707876
トウカエデ,高木,8.5,78,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.46975,35.58022176
トウカエデ,高木,8.5,98,3.5,3,世田谷町田線,鶴川街道,主要地方道,139.4697472,35.57899869
